fork_owner,fork_url,owner_type,created_at,pushed_at,size,stars,forks_of_fork,open_issues,has_homepage,is_archived
shimadama,https://github.com/shimadama/claude-code-templates,User,2025-11-09T18:47:24Z,2025-11-09T17:20:27Z,12959,0,0,0,True,False
paia-uvt,https://github.com/paia-uvt/claude-code-templates,User,2025-11-09T14:22:07Z,2025-11-09T03:22:45Z,12952,0,0,0,True,False
dk-rtfm,https://github.com/dk-rtfm/claude-code-templates,Organization,2025-11-09T10:25:13Z,2025-11-09T03:22:45Z,12952,0,0,0,True,False
stephen-taipei,https://github.com/stephen-taipei/claude-code-templates,User,2025-11-09T03:41:05Z,2025-11-09T03:22:45Z,14750,0,0,0,True,False
m57tonio,https://github.com/m57tonio/claude-code-templates,User,2025-11-08T20:00:35Z,2026-01-09T20:01:49Z,37399,0,0,0,True,False
peterrosetu,https://github.com/peterrosetu/claude-code-templates,User,2025-11-08T16:47:54Z,2025-11-08T03:17:55Z,14750,0,0,0,True,False
widefox,https://github.com/widefox/claude-code-templates,User,2025-11-08T11:43:11Z,2025-11-08T03:17:55Z,14750,0,0,0,True,False
pepo1275,https://github.com/pepo1275/claude-code-templates,User,2025-11-08T09:48:23Z,2025-11-08T03:17:55Z,14750,0,0,0,True,False
BarriosA2I,https://github.com/BarriosA2I/claude-code-templates,User,2025-11-08T05:55:40Z,2025-11-08T03:17:55Z,14750,0,0,0,True,False
simokiran,https://github.com/simokiran/claude-code-templates,User,2025-11-07T23:47:44Z,2025-11-07T03:21:50Z,14689,0,0,0,True,False
boshu2,https://github.com/boshu2/claude-code-templates,User,2025-11-07T20:53:49Z,2025-11-21T19:58:34Z,13679,0,0,0,True,False
OscarNeira,https://github.com/OscarNeira/claude-code-templates,User,2025-11-07T17:22:35Z,2025-11-07T03:21:50Z,14689,0,0,0,True,False
shuhua0411,https://github.com/shuhua0411/claude-code-templates,User,2025-11-07T16:05:36Z,2025-11-07T03:21:50Z,14689,0,0,0,True,False
nxpatterns,https://github.com/nxpatterns/claude-code-templates,User,2025-11-07T09:28:16Z,2025-11-07T03:21:50Z,14689,0,0,0,True,False
myAiProject0803,https://github.com/myAiProject0803/claude-code-templates,Organization,2025-11-07T07:27:39Z,2025-11-07T03:21:50Z,14689,0,0,0,True,False
CrimsonSithria,https://github.com/CrimsonSithria/claude-code-templates,User,2025-11-07T06:10:16Z,2025-11-07T03:21:50Z,14689,0,0,0,True,False
NickFlach,https://github.com/NickFlach/claude-code-templates,User,2025-11-07T05:58:01Z,2025-11-07T03:21:50Z,14689,0,0,0,True,False
vivektech,https://github.com/vivektech/claude-code-templates,User,2025-11-07T05:54:14Z,2025-11-07T03:21:50Z,14689,0,0,0,True,False
kevinfealey,https://github.com/kevinfealey/claude-code-templates,User,2025-11-06T14:46:17Z,2025-11-06T03:23:48Z,13715,0,0,0,True,False
Holfoth-IT-Solutions,https://github.com/Holfoth-IT-Solutions/claude-code-templates,User,2025-11-06T12:29:58Z,2025-11-06T03:23:48Z,13715,0,0,0,True,False
phuonghx,https://github.com/phuonghx/claude-code-templates,User,2025-11-06T07:43:56Z,2025-11-06T03:23:48Z,13715,0,0,0,True,False
huangyunbin,https://github.com/huangyunbin/claude-code-templates,User,2025-11-06T03:17:48Z,2025-11-06T01:48:09Z,13654,0,0,0,True,False
davidlislc,https://github.com/davidlislc/claude-code-templates,User,2025-11-06T03:05:24Z,2025-11-06T01:48:09Z,13654,0,0,0,True,False
Illgot,https://github.com/Illgot/claude-code-templates,User,2025-11-05T23:14:03Z,2025-11-05T03:21:55Z,13654,0,0,0,True,False
DigitalDoggStarr,https://github.com/DigitalDoggStarr/claude-code-templates,User,2025-11-05T21:43:24Z,2025-11-05T03:21:55Z,13654,0,0,0,True,False
radelqui,https://github.com/radelqui/claude-code-templates,User,2025-11-05T20:12:10Z,2025-11-05T20:40:40Z,13438,0,0,0,True,False
supabasecasino,https://github.com/supabasecasino/claude-code-templates,User,2025-11-05T20:10:06Z,2025-11-05T03:21:55Z,13654,0,0,0,True,False
mahdi-shafiei,https://github.com/mahdi-shafiei/davila7-claude-code-templates,User,2025-11-05T18:07:41Z,2026-01-15T09:19:08Z,44549,0,0,0,True,False
user01010011,https://github.com/user01010011/claude-code-templates,User,2025-11-05T05:44:22Z,2025-11-05T03:21:55Z,13654,0,0,0,True,False
Gkodkod,https://github.com/Gkodkod/claude-code-templates,User,2025-11-04T23:42:17Z,2025-11-04T22:13:11Z,12681,0,0,0,True,False
AsymmetricFrequency,https://github.com/AsymmetricFrequency/claude-code-templates,User,2025-11-04T21:25:22Z,2025-11-04T17:02:09Z,13476,0,0,0,True,False
Jupdefi,https://github.com/Jupdefi/claude-code-templates,User,2025-11-04T17:29:04Z,2025-11-05T04:59:07Z,12514,0,0,0,True,False
JT5D,https://github.com/JT5D/claude-code-templates,User,2025-11-04T14:37:25Z,2025-11-02T21:35:30Z,13474,1,0,0,True,False
tjhustla,https://github.com/tjhustla/bberyl-agentic-emplates,User,2025-11-04T09:57:02Z,2025-11-02T21:35:30Z,13474,0,0,0,True,False
patchamama,https://github.com/patchamama/claude-code-templates,User,2025-11-04T09:17:44Z,2025-11-02T21:35:30Z,13474,0,0,0,True,False
haondec,https://github.com/haondec/claude-code-templates,User,2025-11-04T06:25:04Z,2025-11-02T21:35:30Z,13474,0,0,0,True,False
joshmeads,https://github.com/joshmeads/claude-code-templates,User,2025-11-04T02:27:18Z,2025-11-02T21:35:30Z,13474,0,0,0,True,False
liberalife,https://github.com/liberalife/claude-code-templates,User,2025-11-04T01:27:48Z,2025-11-02T21:35:30Z,13474,0,0,0,True,False
JesseRau,https://github.com/JesseRau/claude-code-templates,User,2025-11-03T23:15:15Z,2025-11-02T21:35:30Z,13474,0,0,0,True,False
aixier,https://github.com/aixier/claude-code-templates,User,2025-11-03T15:33:21Z,2025-11-02T21:35:30Z,13474,0,0,0,True,False
leichongxiang,https://github.com/leichongxiang/claude-code-templates,User,2025-11-03T10:24:39Z,2025-11-02T21:35:30Z,13474,0,0,0,True,False
ying-nick,https://github.com/ying-nick/claude-code-templates,User,2025-11-03T05:37:27Z,2025-11-02T21:35:30Z,13474,0,0,0,True,False
digitalapplied,https://github.com/digitalapplied/claude-code-templates,User,2025-11-03T01:40:06Z,2025-11-02T21:35:30Z,13474,0,0,0,True,False
socialproKGCMG,https://github.com/socialproKGCMG/claude-code-templates,User,2025-11-02T17:46:07Z,2025-11-01T19:25:56Z,13424,0,0,0,True,False
lichang25,https://github.com/lichang25/claude-code-templates,User,2025-11-02T16:02:49Z,2025-11-01T19:25:56Z,13424,0,0,0,True,False
ZoranLi,https://github.com/ZoranLi/claude-code-templates,User,2025-11-02T14:10:47Z,2025-11-01T19:25:56Z,13424,2,0,0,True,False
Mkherbash09,https://github.com/Mkherbash09/claude-code-templates,User,2025-11-02T14:04:38Z,2025-11-01T19:25:56Z,13424,0,0,0,True,False
KuroTL,https://github.com/KuroTL/claude-code-templates,User,2025-11-02T12:05:20Z,2025-11-01T19:25:56Z,13424,0,0,0,True,False
JINGOROANDPUNCHI,https://github.com/JINGOROANDPUNCHI/claude-code-templates,User,2025-11-02T11:45:28Z,2025-11-01T19:25:56Z,13424,1,0,0,True,False
Panolof,https://github.com/Panolof/claude-code-templates,User,2025-11-02T04:07:12Z,2025-11-02T04:28:32Z,13185,0,0,0,True,False
chenjinzhou,https://github.com/chenjinzhou/claude-code-templates,User,2025-11-02T04:00:32Z,2025-11-01T19:25:56Z,13424,0,0,0,True,False
afaq-mohiuddin,https://github.com/afaq-mohiuddin/claude-code-templates,User,2025-11-02T02:18:26Z,2025-11-01T19:25:56Z,13424,0,0,0,True,False
royisme,https://github.com/royisme/claude-code-templates,User,2025-11-02T01:50:50Z,2025-11-01T19:25:56Z,13424,0,0,0,True,False
kyojinindie,https://github.com/kyojinindie/claude-code-templates,User,2025-11-02T01:39:11Z,2025-11-01T19:25:56Z,13424,0,0,0,True,False
charles1614,https://github.com/charles1614/claude-code-templates,User,2025-11-02T01:11:52Z,2025-12-17T15:36:51Z,15394,0,0,0,True,False
ChaosClubCo,https://github.com/ChaosClubCo/claude-code-templates,Organization,2025-11-01T19:00:52Z,2025-11-03T02:52:14Z,13232,0,0,0,True,False
Krosebrook,https://github.com/Krosebrook/claude-code-templates-b3325ed4,User,2025-11-01T15:53:52Z,2025-11-03T02:56:19Z,13232,0,0,0,True,False
KerwinChina,https://github.com/KerwinChina/claude-code-templates,User,2025-11-01T15:02:05Z,2025-10-31T20:03:02Z,13575,1,0,0,True,False
wicub,https://github.com/wicub/claude-code-templates,User,2025-11-01T13:21:16Z,2025-10-31T20:03:02Z,13575,0,0,0,True,False
IBMer,https://github.com/IBMer/claude-code-templates,User,2025-11-01T12:45:12Z,2026-01-12T04:09:38Z,39854,0,0,0,True,False
yangsadd,https://github.com/yangsadd/claude-code-templates,User,2025-11-01T11:21:59Z,2025-10-31T20:03:02Z,13575,0,0,0,True,False
evgrezanov,https://github.com/evgrezanov/claude-code-templates,User,2025-11-01T06:46:41Z,2025-10-31T20:03:02Z,13575,0,0,0,True,False
nikolaikronk,https://github.com/nikolaikronk/claude-code-templates,User,2025-10-31T19:02:24Z,2025-11-03T20:39:42Z,13489,0,0,0,True,False
Abdouramane-qr,https://github.com/Abdouramane-qr/claude-code-templates,User,2025-10-31T18:13:09Z,2025-10-30T21:24:40Z,13446,0,0,0,True,False
VatthanachaiW,https://github.com/VatthanachaiW/claude-code-templates,User,2025-10-31T12:45:20Z,2025-10-30T21:24:40Z,13446,0,0,0,True,False
EzraRoss242,https://github.com/EzraRoss242/claude-code-templates,User,2025-10-31T11:48:17Z,2025-10-30T21:24:40Z,13446,0,0,0,True,False
luqmanbello,https://github.com/luqmanbello/claude-code-templates,User,2025-10-30T16:43:14Z,2025-10-30T16:44:12Z,13337,0,0,0,True,False
LuisPaGarcia,https://github.com/LuisPaGarcia/claude-code-templates,User,2025-10-30T16:25:24Z,2025-10-29T15:17:21Z,13332,0,0,0,True,False
tayoolaigbe,https://github.com/tayoolaigbe/claude-code-templates,User,2025-10-30T13:17:17Z,2025-10-29T15:17:21Z,13332,0,0,0,True,False
Sygnito,https://github.com/Sygnito/claude-code-templates,User,2025-10-30T12:27:51Z,2025-10-29T15:17:21Z,13332,0,0,0,True,False
eng-johnmwangi,https://github.com/eng-johnmwangi/claude-code-templates,User,2025-10-30T06:13:32Z,2025-10-29T15:17:21Z,13332,0,0,0,True,False
james-agentifyhq,https://github.com/james-agentifyhq/claude-code-templates,User,2025-10-30T02:15:43Z,2025-10-29T15:17:21Z,13332,0,0,0,True,False
tonyrtd2,https://github.com/tonyrtd2/claude-code-templates,User,2025-10-29T23:44:45Z,2025-10-29T15:17:21Z,13332,0,0,0,True,False
ankamveera06-png,https://github.com/ankamveera06-png/claude-code-templates,User,2025-10-29T23:38:04Z,2025-10-29T15:17:21Z,13332,0,0,0,True,False
CarlosFMTZ,https://github.com/CarlosFMTZ/claude-code-templates,User,2025-10-29T22:47:07Z,2025-10-29T15:17:21Z,13332,0,0,0,True,False
andersonluizaxion,https://github.com/andersonluizaxion/claude-code-templates,User,2025-10-29T15:15:02Z,2025-10-29T15:00:34Z,13276,0,0,0,True,False
Sean-Sekora,https://github.com/Sean-Sekora/claude-code-templates,User,2025-10-29T14:35:54Z,2025-10-29T00:05:09Z,13276,0,0,0,True,False
devdanks,https://github.com/devdanks/claude-code-templates,User,2025-10-29T12:19:37Z,2025-10-29T00:05:09Z,13276,0,0,0,True,False
a7474267,https://github.com/a7474267/claude-code-templates,User,2025-10-29T10:42:59Z,2025-10-29T00:05:09Z,13276,0,0,0,True,False
hygosantos,https://github.com/hygosantos/claude-code-templates,User,2025-10-29T09:39:24Z,2025-10-29T00:05:09Z,13276,0,0,0,True,False
yssource,https://github.com/yssource/claude-code-templates,User,2025-10-29T07:27:46Z,2025-10-29T00:05:09Z,13276,0,0,0,True,False
redpack-kr,https://github.com/redpack-kr/claude-code-templates,User,2025-10-29T03:33:39Z,2025-10-29T00:05:09Z,13276,0,0,0,True,False
framefutura,https://github.com/framefutura/claude-code-templates,User,2025-10-29T02:37:32Z,2025-10-29T00:05:09Z,13276,0,0,0,True,False
damxin,https://github.com/damxin/claude-code-templates,User,2025-10-29T01:35:20Z,2026-01-15T04:03:35Z,17598,0,0,0,True,False
creativerezz,https://github.com/creativerezz/claude-code-templates,User,2025-10-28T23:23:48Z,2025-10-28T16:22:35Z,13274,0,0,0,True,True
Organized-AI,https://github.com/Organized-AI/OAI-marketplace,Organization,2025-10-28T21:41:16Z,2025-12-24T14:10:44Z,709,0,0,1,True,False
ETxTrader,https://github.com/ETxTrader/claude-code-templates,User,2025-10-28T18:57:13Z,2025-10-28T16:22:35Z,13274,0,0,0,True,False
leonardozgf,https://github.com/leonardozgf/claude-code-templates,User,2025-10-28T18:19:43Z,2025-10-28T16:22:35Z,13274,0,0,0,True,False
ooccoob,https://github.com/ooccoob/claude-code-templates,User,2025-10-28T16:25:39Z,2025-10-28T16:22:35Z,13267,0,0,0,True,False
VampireMe,https://github.com/VampireMe/claude-code-templates,User,2025-10-28T14:21:06Z,2025-10-28T12:01:47Z,13267,0,0,0,True,False
tikirolin1984,https://github.com/tikirolin1984/claude-code-templates,User,2025-10-28T04:03:11Z,2025-10-27T20:45:12Z,13241,0,0,0,True,False
brandontomlin2,https://github.com/brandontomlin2/claude-code-templates,User,2025-10-28T01:10:53Z,2025-10-27T20:45:12Z,13241,0,0,0,True,False
arocse,https://github.com/arocse/claude-code-templates,User,2025-10-27T22:14:07Z,2025-10-27T20:45:12Z,13241,0,0,0,True,False
beocaca,https://github.com/beocaca/claude-code-templates,User,2025-10-27T15:08:42Z,2025-10-27T13:20:01Z,13438,0,0,0,True,False
Ferjapolis,https://github.com/Ferjapolis/claude-code-templates,User,2025-10-27T15:00:25Z,2025-10-27T13:20:01Z,13438,0,0,0,True,False
jmbish04,https://github.com/jmbish04/claude-code-templates,User,2025-10-27T10:55:56Z,2025-10-27T15:36:53Z,13221,0,0,0,True,False
AiZen13,https://github.com/AiZen13/claude-code-templates,User,2025-10-27T09:50:28Z,2025-10-26T16:14:23Z,13424,0,0,0,True,False
lleon1435,https://github.com/lleon1435/claude-code-templates,User,2025-10-27T09:41:09Z,2025-10-26T16:14:23Z,13424,0,0,0,True,False
yinzhiyu-hot,https://github.com/yinzhiyu-hot/claude-code-templates,User,2025-10-27T09:13:11Z,2025-10-26T16:14:23Z,13424,0,0,0,True,False
chisuhua,https://github.com/chisuhua/claude-code-templates,User,2025-10-27T06:02:27Z,2025-10-26T16:14:23Z,13424,0,0,0,True,False
GatoaoCubo,https://github.com/GatoaoCubo/claude-code-templates,User,2025-10-27T05:06:52Z,2025-10-26T16:14:23Z,13424,0,0,0,True,False
happytalkman,https://github.com/happytalkman/claude-code-templates,User,2025-10-26T12:01:04Z,2025-10-25T17:30:33Z,13403,0,0,0,True,False
jasonsaas,https://github.com/jasonsaas/claude-code-templates,User,2025-10-26T11:58:14Z,2025-10-25T17:30:33Z,13403,0,0,0,True,False
sebastiaoga8417-alt,https://github.com/sebastiaoga8417-alt/claude-code-templates,User,2025-10-26T09:43:11Z,2025-11-07T15:00:40Z,12129,0,0,0,True,False
serguei9090,https://github.com/serguei9090/claude-code-templates,User,2025-10-26T04:25:02Z,2025-10-25T17:30:33Z,13403,0,0,0,True,False
shan16868,https://github.com/shan16868/claude-code-templates,User,2025-10-26T04:16:08Z,2025-10-25T17:30:33Z,13403,0,0,0,True,False
bladealex9848,https://github.com/bladealex9848/claude-code-templates,User,2025-10-26T03:44:37Z,2025-10-25T17:30:33Z,13403,0,0,0,True,False
peteknowsai,https://github.com/peteknowsai/claude-code-templates,User,2025-10-26T01:15:29Z,2025-10-25T17:30:33Z,13403,0,0,0,True,False
MoHoushmand,https://github.com/MoHoushmand/claude-code-templates,User,2025-10-25T21:58:01Z,2025-10-26T22:05:27Z,13182,0,0,0,True,False
a2292509814,https://github.com/a2292509814/claude-code-templates,User,2025-10-25T20:19:00Z,2025-10-25T17:30:33Z,13403,0,0,0,True,False
Miguelio01,https://github.com/Miguelio01/claude-code-templates,User,2025-10-25T14:15:58Z,2025-10-24T21:05:39Z,13403,0,0,0,True,False
hellobao-yu,https://github.com/hellobao-yu/claude-code-templates,User,2025-10-25T12:07:32Z,2025-10-24T21:05:39Z,13403,0,0,0,True,False
crlotwhite,https://github.com/crlotwhite/claude-code-templates,User,2025-10-25T10:41:43Z,2025-10-24T21:05:39Z,13403,0,0,0,True,False
jmwdpk,https://github.com/jmwdpk/claude-code-templates,User,2025-10-25T02:19:06Z,2025-10-24T21:05:39Z,13403,0,0,0,True,False
ivanofmg,https://github.com/ivanofmg/claude-code-templates,User,2025-10-24T23:08:05Z,2025-10-24T21:05:39Z,13403,0,0,0,True,False
epieczko,https://github.com/epieczko/claude-code-templates,User,2025-10-24T21:34:07Z,2025-10-25T21:21:11Z,14722,0,0,0,True,False
bebekim,https://github.com/bebekim/claude-code-templates,User,2025-10-24T20:50:46Z,2025-10-24T15:43:06Z,13408,0,0,0,True,False
HabibMrad,https://github.com/HabibMrad/claude-code-templates,User,2025-10-24T16:01:56Z,2025-10-24T15:43:06Z,13268,0,0,0,True,False
rtincar,https://github.com/rtincar/claude-code-templates,User,2025-10-24T12:16:43Z,2025-11-03T07:35:26Z,13232,1,0,0,True,False
protodevan,https://github.com/protodevan/claude-code-templates,User,2025-10-24T12:01:34Z,2025-10-23T21:59:11Z,13268,0,0,0,True,False
xbaicai0,https://github.com/xbaicai0/claude-code-templates,User,2025-10-24T07:27:11Z,2025-10-23T21:59:11Z,13268,0,0,0,True,False
ralabarta,https://github.com/ralabarta/claude-code-templates,User,2025-10-24T07:15:17Z,2025-10-23T21:59:11Z,13268,0,0,0,True,False
valoresdigitais,https://github.com/valoresdigitais/claude-code-templates,User,2025-10-23T19:11:12Z,2025-10-23T01:54:12Z,11879,0,0,0,True,False
haryisharry,https://github.com/haryisharry/claude-code-templates,User,2025-10-23T15:47:32Z,2025-10-23T01:54:12Z,11879,0,0,0,True,False
mysterrpj,https://github.com/mysterrpj/claude-code-templates,User,2025-10-23T12:37:11Z,2025-10-23T01:54:12Z,11879,0,0,0,True,False
bobvasic,https://github.com/bobvasic/claude-code-templates,User,2025-10-23T09:53:57Z,2025-10-23T01:54:12Z,11879,2,0,0,True,False
weezykon,https://github.com/weezykon/claude-code-templates,User,2025-10-23T07:28:24Z,2025-10-23T01:54:12Z,11879,1,0,0,True,False
curtcox,https://github.com/curtcox/claude-code-templates,User,2025-10-22T21:16:10Z,2025-10-22T20:50:18Z,12567,0,0,0,True,False
krzemienski,https://github.com/krzemienski/claude-code-templates,User,2025-10-22T20:58:49Z,2025-10-22T20:50:18Z,12567,1,0,0,True,False
joeshub,https://github.com/joeshub/claude-code-templates,User,2025-10-22T20:23:04Z,2025-10-22T15:00:10Z,12567,0,0,0,True,False
0xKirin,https://github.com/0xKirin/claude-code-templates,User,2025-10-22T16:04:44Z,2025-10-22T15:00:10Z,12567,1,0,0,True,False
threhan,https://github.com/threhan/claude-code-templates,User,2025-10-22T15:38:52Z,2025-10-22T15:00:10Z,12491,0,0,0,True,False
sanferrober,https://github.com/sanferrober/claude-code-templates-davila,User,2025-10-22T12:55:45Z,2025-10-21T22:51:23Z,12491,0,0,0,True,False
houesoussema,https://github.com/houesoussema/claude-code-templates,User,2025-10-22T10:46:08Z,2025-10-21T22:51:23Z,12491,0,0,0,True,False
kingxy,https://github.com/kingxy/claude-code-templates,User,2025-10-22T08:55:41Z,2025-10-21T22:51:23Z,12491,0,0,0,True,False
TheHizzleGizzle,https://github.com/TheHizzleGizzle/claude-code-templates,User,2025-10-22T07:54:54Z,2025-10-22T10:24:52Z,11285,0,0,0,True,False
j8267643,https://github.com/j8267643/claude-code-templates,User,2025-10-22T07:38:05Z,2025-10-21T22:51:23Z,12491,0,0,0,True,False
kenchikuliu,https://github.com/kenchikuliu/claude-code-templates,User,2025-10-22T07:19:28Z,2025-10-21T22:51:23Z,12491,0,0,0,True,False
phutan01061984,https://github.com/phutan01061984/claude-code-templates,User,2025-10-22T03:36:21Z,2025-10-21T22:51:23Z,12491,0,0,0,True,False
zhaopufeng,https://github.com/zhaopufeng/claude-code-templates,User,2025-10-22T01:40:36Z,2025-10-21T22:51:23Z,12491,0,0,0,True,False
audiomate-io,https://github.com/audiomate-io/claude-code-templates,Organization,2025-10-21T20:37:38Z,2025-10-21T18:42:41Z,11255,0,0,0,True,False
jobenavides,https://github.com/jobenavides/claude-code-templates,User,2025-10-21T19:36:08Z,2025-10-21T18:42:41Z,11252,0,0,0,True,False
satyasai69,https://github.com/satyasai69/claude-code-templates,User,2025-10-21T13:54:14Z,2025-10-21T00:07:11Z,11248,0,0,0,True,False
bfrichot,https://github.com/bfrichot/claude-code-templates,User,2025-10-21T13:35:14Z,2026-01-04T04:08:31Z,37142,0,0,0,True,False
Guo-astro,https://github.com/Guo-astro/claude-code-templates,User,2025-10-21T13:08:10Z,2025-10-22T04:25:06Z,11242,0,0,0,True,False
felipetruman,https://github.com/felipetruman/claude-code-templates,User,2025-10-21T11:51:04Z,2025-10-21T00:07:11Z,11248,0,0,0,True,False
parklabo,https://github.com/parklabo/claude-code-templates,User,2025-10-21T11:14:36Z,2025-10-21T00:07:11Z,11248,3,0,0,True,False
